education,self_employed,income_annum,loan_amount,loan_term,cibil_score,loan_status,debt_to_income_ratio,total_assets_value,loan_to_asset_ratio
1,0,5200000,14800000,12,659,0,2.8461538461538463,38900000,0.38046272493573263
0,1,8600000,19600000,16,498,1,2.2790697674418605,44100000,0.4444444444444444
0,1,4800000,13200000,20,310,1,2.75,33500000,0.3940298507462687
0,0,2000000,4700000,6,785,0,2.35,13100000,0.35877862595419846
0,0,3600000,8700000,10,309,1,2.4166666666666665,19200000,0.453125
1,1,5300000,19600000,2,433,0,3.69811320754717,38400000,0.5104166666666666
1,1,400000,1300000,18,801,0,3.25,2200000,0.5909090909090909
0,1,6500000,22400000,6,488,1,3.4461538461538463,57000000,0.3929824561403509
1,1,2300000,6000000,16,756,0,2.608695652173913,13700000,0.43795620437956206
0,0,1000000,2800000,4,757,0,2.8,7300000,0.3835616438356164
1,0,3200000,10100000,6,828,0,3.15625,26200000,0.38549618320610685
0,1,3400000,7200000,12,733,0,2.1176470588235294,17800000,0.4044943820224719
1,0,9600000,38200000,8,421,1,3.9791666666666665,63100000,0.6053882725832013
1,0,5300000,20300000,4,872,0,3.830188679245283,37600000,0.5398936170212766
0,0,4700000,17400000,10,393,1,3.702127659574468,41700000,0.4172661870503597
0,0,9700000,37800000,12,700,0,3.8969072164948453,57200000,0.6608391608391608
0,0,8800000,21600000,18,613,0,2.4545454545454546,65900000,0.3277693474962064
0,0,5900000,13400000,6,455,1,2.2711864406779663,42900000,0.3123543123543124
0,1,2400000,7100000,16,871,0,2.9583333333333335,19300000,0.36787564766839376
0,1,7900000,21500000,16,497,1,2.721518987341772,38200000,0.56282722513089
0,0,1400000,2700000,2,649,0,1.9285714285714286,10200000,0.2647058823529412
0,1,3500000,10000000,14,709,0,2.857142857142857,21300000,0.4694835680751174
0,0,3400000,13500000,12,705,0,3.9705882352941178,24300000,0.5555555555555556
0,0,6100000,23600000,2,476,0,3.8688524590163933,33800000,0.6982248520710059
1,1,3000000,7100000,4,819,0,2.3666666666666667,18300000,0.3879781420765027
1,1,3400000,9400000,16,535,1,2.764705882352941,24800000,0.3790322580645161
0,1,400000,1200000,14,889,0,3.0,2200000,0.5454545454545454
0,0,5900000,11800000,12,468,1,2.0,42800000,0.2757009345794392
0,1,400000,800000,2,759,0,2.0,2200000,0.36363636363636365
0,1,9000000,33600000,2,426,0,3.7333333333333334,70400000,0.4772727272727273
0,1,8800000,23600000,8,712,0,2.6818181818181817,42100000,0.5605700712589073
0,1,2000000,4700000,2,615,0,2.35,10300000,0.4563106796116505
0,0,4700000,14000000,12,784,0,2.978723404255319,37800000,0.37037037037037035
1,0,2700000,6100000,16,677,0,2.259259259259259,13700000,0.44525547445255476
1,0,2600000,7900000,12,306,1,3.0384615384615383,15300000,0.5163398692810458
1,1,9000000,25400000,16,655,0,2.8222222222222224,67100000,0.37853949329359166
1,0,5100000,19400000,8,755,0,3.803921568627451,22700000,0.8546255506607929
0,0,6600000,25800000,18,598,0,3.909090909090909,29200000,0.8835616438356164
0,0,4400000,9800000,18,712,0,2.227272727272727,20800000,0.47115384615384615
1,1,1500000,4600000,6,524,1,3.066666666666667,12100000,0.38016528925619836
1,0,6200000,23100000,16,838,0,3.725806451612903,41000000,0.5634146341463414
0,1,900000,2900000,6,560,0,3.2222222222222223,6400000,0.453125
1,0,7700000,26400000,12,759,0,3.4285714285714284,39000000,0.676923076923077
0,1,600000,2400000,6,454,1,4.0,3300000,0.7272727272727273
1,0,4300000,16500000,4,539,0,3.8372093023255816,28100000,0.5871886120996441
1,1,8200000,27800000,16,827,0,3.3902439024390243,56900000,0.48857644991212656
1,0,3500000,11900000,12,686,0,3.4,21800000,0.5458715596330275
0,1,9900000,34100000,14,371,1,3.4444444444444446,67000000,0.508955223880597
0,0,700000,1900000,4,784,0,2.7142857142857144,4200000,0.4523809523809524
0,1,2100000,7300000,16,826,0,3.4761904761904763,14200000,0.5140845070422535
1,0,3200000,10500000,12,502,1,3.28125,20300000,0.5172413793103449
0,0,2900000,7800000,8,367,1,2.689655172413793,15700000,0.4968152866242038
1,0,7000000,18300000,6,541,1,2.6142857142857143,41800000,0.43779904306220097
0,0,3700000,13600000,16,608,0,3.675675675675676,18800000,0.723404255319149
1,1,4500000,13100000,12,570,0,2.911111111111111,28400000,0.4612676056338028
0,0,200000,800000,18,752,0,4.0,900000,0.8888888888888888
1,1,5600000,20500000,8,873,0,3.6607142857142856,42200000,0.48578199052132703
0,0,5400000,18600000,2,538,0,3.4444444444444446,33200000,0.5602409638554217
1,0,300000,1000000,10,819,0,3.3333333333333335,2100000,0.47619047619047616
0,1,7500000,29800000,18,770,0,3.973333333333333,43300000,0.6882217090069284
1,1,2500000,9600000,6,345,1,3.84,13200000,0.7272727272727273
0,1,3100000,8100000,12,730,0,2.6129032258064515,24300000,0.3333333333333333
0,1,7600000,19300000,20,835,0,2.539473684210526,38300000,0.5039164490861618
1,1,500000,1700000,2,811,0,3.4,2600000,0.6538461538461539
1,0,2700000,5900000,14,662,0,2.185185185185185,15900000,0.3710691823899371
1,1,3500000,13300000,4,420,0,3.8,18400000,0.7228260869565217
1,0,3700000,11700000,4,413,0,3.1621621621621623,28600000,0.4090909090909091
1,1,5600000,20000000,10,367,1,3.5714285714285716,43800000,0.45662100456621
1,1,4800000,16400000,14,390,1,3.4166666666666665,24300000,0.6748971193415638
1,1,5200000,12200000,2,602,0,2.3461538461538463,39300000,0.3104325699745547
0,0,2900000,11500000,16,843,0,3.9655172413793105,19900000,0.5778894472361809
0,0,2700000,6800000,20,713,0,2.5185185185185186,11800000,0.576271186440678
0,0,5000000,16200000,8,591,0,3.24,24300000,0.6666666666666666
1,1,2700000,9400000,14,701,0,3.4814814814814814,15600000,0.6025641025641025
1,1,2800000,10000000,12,655,0,3.5714285714285716,20300000,0.49261083743842365
1,1,7300000,20000000,18,720,0,2.73972602739726,58200000,0.3436426116838488
0,1,5900000,15100000,10,794,0,2.559322033898305,30600000,0.4934640522875817
0,0,8100000,21300000,2,392,1,2.6296296296296298,63300000,0.33649289099526064
0,1,1900000,7100000,6,583,0,3.736842105263158,11700000,0.6068376068376068
0,0,1800000,6800000,18,457,1,3.7777777777777777,8500000,0.8
1,1,7600000,17800000,14,570,0,2.3421052631578947,58700000,0.303236797274276
0,0,9100000,30100000,14,890,0,3.3076923076923075,70200000,0.4287749287749288
1,1,5300000,12300000,14,472,1,2.3207547169811322,35300000,0.34844192634560905
1,0,3700000,10900000,12,788,0,2.945945945945946,17200000,0.6337209302325582
1,0,9500000,35300000,6,605,0,3.7157894736842105,60800000,0.5805921052631579
0,0,8300000,30500000,10,473,1,3.674698795180723,57800000,0.527681660899654
0,0,6400000,21500000,16,728,0,3.359375,32500000,0.6615384615384615
0,1,5300000,17800000,16,505,1,3.358490566037736,36400000,0.489010989010989
0,1,5600000,19300000,6,407,1,3.4464285714285716,29600000,0.652027027027027
0,1,900000,1700000,18,464,1,1.8888888888888888,3900000,0.4358974358974359
0,1,2400000,7200000,20,514,1,3.0,14700000,0.4897959183673469
0,0,9500000,23000000,10,627,0,2.4210526315789473,70800000,0.3248587570621469
1,1,7400000,14900000,20,627,0,2.0135135135135136,55300000,0.2694394213381555
1,1,1500000,3200000,10,858,0,2.1333333333333333,7900000,0.4050632911392405
0,1,8800000,30200000,8,607,0,3.4318181818181817,53700000,0.5623836126629422
1,1,4900000,14300000,4,663,0,2.9183673469387754,39700000,0.3602015113350126
1,1,8100000,26900000,6,522,1,3.3209876543209877,48000000,0.5604166666666667
1,1,2300000,9100000,20,610,0,3.9565217391304346,15500000,0.5870967741935483
1,1,3000000,6600000,16,462,1,2.2,21700000,0.30414746543778803
1,1,3900000,9300000,8,591,0,2.3846153846153846,26500000,0.35094339622641507
0,1,1700000,6500000,20,636,0,3.823529411764706,11100000,0.5855855855855856
1,1,2100000,4900000,10,359,1,2.3333333333333335,8900000,0.550561797752809
0,1,9700000,25000000,4,542,1,2.577319587628866,64500000,0.3875968992248062
1,1,3500000,11800000,4,642,0,3.3714285714285714,20700000,0.5700483091787439
1,1,1500000,5500000,4,414,0,3.6666666666666665,6300000,0.873015873015873
1,1,8800000,26200000,20,865,0,2.977272727272727,69300000,0.37806637806637805
0,0,900000,3100000,10,369,1,3.4444444444444446,3700000,0.8378378378378378
0,1,3500000,10800000,14,838,0,3.085714285714286,27100000,0.3985239852398524
1,0,5500000,21200000,4,582,0,3.8545454545454545,40600000,0.5221674876847291
1,1,9800000,23200000,10,416,1,2.36734693877551,58400000,0.3972602739726027
0,0,2100000,5500000,20,705,0,2.619047619047619,12600000,0.4365079365079365
0,0,1800000,5700000,18,306,1,3.1666666666666665,8500000,0.6705882352941176
0,1,5800000,13000000,8,851,0,2.2413793103448274,37200000,0.34946236559139787
0,0,6700000,17200000,18,613,0,2.5671641791044775,48200000,0.35684647302904565
0,0,4300000,16300000,10,366,1,3.7906976744186047,31400000,0.5191082802547771
0,0,1200000,2800000,12,431,1,2.3333333333333335,5100000,0.5490196078431373
1,1,9700000,25900000,2,754,0,2.670103092783505,54200000,0.477859778597786
0,1,5400000,11200000,10,447,1,2.074074074074074,35600000,0.3146067415730337
1,1,5300000,14100000,14,510,1,2.660377358490566,50400000,0.27976190476190477
0,0,7300000,24200000,20,324,1,3.315068493150685,44000000,0.55
0,0,9500000,19200000,2,523,1,2.0210526315789474,42700000,0.4496487119437939
1,1,7200000,15600000,2,362,1,2.1666666666666665,31800000,0.49056603773584906
0,1,9000000,32900000,6,657,0,3.6555555555555554,51700000,0.6363636363636364
1,0,6500000,23300000,12,790,0,3.5846153846153848,35300000,0.660056657223796
0,1,9500000,30500000,18,500,1,3.210526315789474,30600000,0.9967320261437909
1,1,9900000,33200000,4,465,0,3.3535353535353534,72700000,0.45667125171939477
1,0,2900000,8700000,6,409,1,3.0,19600000,0.44387755102040816
0,1,700000,1800000,20,626,0,2.5714285714285716,2800000,0.6428571428571429
1,0,4200000,13400000,16,545,1,3.1904761904761907,34000000,0.3941176470588235
1,0,4200000,11400000,10,654,0,2.7142857142857144,31100000,0.3665594855305466
1,0,7600000,26500000,6,515,1,3.486842105263158,47100000,0.5626326963906582
0,1,7100000,18800000,12,838,0,2.647887323943662,27800000,0.6762589928057554
1,1,4700000,16000000,14,406,1,3.404255319148936,26900000,0.5947955390334573
0,1,9800000,23200000,10,573,0,2.36734693877551,65400000,0.3547400611620795
0,1,9800000,38700000,2,611,0,3.9489795918367347,56000000,0.6910714285714286
1,0,5100000,13400000,16,649,0,2.627450980392157,28000000,0.4785714285714286
1,1,3300000,7700000,12,775,0,2.3333333333333335,21900000,0.3515981735159817
0,0,4500000,12500000,12,469,1,2.7777777777777777,29300000,0.42662116040955633
0,1,3900000,12800000,18,587,0,3.282051282051282,27400000,0.46715328467153283
0,1,3200000,9900000,10,316,1,3.09375,27000000,0.36666666666666664
0,0,3200000,10400000,10,556,0,3.25,29800000,0.348993288590604
1,0,9600000,31200000,12,578,0,3.25,52100000,0.5988483685220729
1,1,8700000,18900000,2,554,0,2.1724137931034484,35300000,0.5354107648725213
1,1,1900000,6800000,6,892,0,3.5789473684210527,12100000,0.5619834710743802
1,1,2900000,10200000,10,315,1,3.5172413793103448,16600000,0.6144578313253012
1,0,6200000,12900000,10,695,0,2.0806451612903225,32000000,0.403125
1,0,5900000,20300000,4,806,0,3.440677966101695,25200000,0.8055555555555556
1,1,3200000,12800000,8,638,0,4.0,18700000,0.6844919786096256
1,1,1300000,5000000,4,610,0,3.8461538461538463,9600000,0.5208333333333334
1,1,1300000,3200000,4,810,0,2.4615384615384617,11000000,0.2909090909090909
0,0,8700000,33200000,4,866,0,3.8160919540229883,69700000,0.4763271162123386
1,0,6300000,23800000,10,760,0,3.7777777777777777,41200000,0.5776699029126213
0,0,4300000,11200000,6,556,0,2.604651162790698,34900000,0.3209169054441261
1,1,6400000,23500000,12,684,0,3.671875,60200000,0.3903654485049834
1,1,7700000,25800000,18,578,0,3.3506493506493507,50500000,0.5108910891089109
1,0,6900000,23900000,12,814,0,3.463768115942029,47500000,0.5031578947368421
1,0,4200000,14800000,20,510,1,3.5238095238095237,29400000,0.5034013605442177
1,0,3900000,9000000,2,674,0,2.3076923076923075,31500000,0.2857142857142857
0,1,2000000,4900000,14,570,0,2.45,12000000,0.4083333333333333
1,0,500000,1700000,2,680,0,3.4,3600000,0.4722222222222222
0,0,3500000,8800000,12,803,0,2.5142857142857142,17500000,0.5028571428571429
1,1,3100000,10700000,16,357,1,3.4516129032258065,22600000,0.47345132743362833
1,1,4900000,19000000,4,575,0,3.877551020408163,44300000,0.4288939051918736
1,0,1000000,3600000,4,546,0,3.6,5600000,0.6428571428571429
0,0,6700000,21400000,8,370,1,3.1940298507462686,43700000,0.4897025171624714
0,0,4100000,9400000,6,713,0,2.292682926829268,15200000,0.618421052631579
1,1,1600000,3800000,2,896,0,2.375,8400000,0.4523809523809524
0,1,2400000,9200000,14,626,0,3.8333333333333335,14400000,0.6388888888888888
0,0,2200000,6400000,4,854,0,2.909090909090909,10300000,0.6213592233009708
0,0,3200000,8400000,18,802,0,2.625,14200000,0.5915492957746479
1,1,1600000,4400000,20,382,1,2.75,9100000,0.4835164835164835
1,0,3900000,14900000,6,415,1,3.8205128205128207,20600000,0.7233009708737864
0,1,2000000,6300000,4,366,0,3.15,15700000,0.4012738853503185
0,1,7600000,25400000,10,595,0,3.3421052631578947,44200000,0.5746606334841629
1,0,9800000,21300000,2,356,1,2.173469387755102,75600000,0.28174603174603174
1,0,7900000,29900000,6,568,0,3.7848101265822787,44300000,0.6749435665914221
0,0,1600000,4000000,10,615,0,2.5,11800000,0.3389830508474576
0,1,6400000,13900000,12,313,1,2.171875,48400000,0.2871900826446281
0,1,6400000,17900000,6,575,0,2.796875,42600000,0.42018779342723006
0,0,1600000,5500000,10,577,0,3.4375,7100000,0.7746478873239436
0,0,9200000,30700000,10,455,1,3.3369565217391304,65000000,0.4723076923076923
1,0,7800000,24900000,6,500,1,3.1923076923076925,46300000,0.5377969762419006
1,1,4000000,9400000,8,509,1,2.35,21400000,0.4392523364485981
1,1,6100000,19400000,8,379,1,3.180327868852459,34500000,0.5623188405797102
0,0,7100000,14500000,14,664,0,2.0422535211267605,43100000,0.33642691415313225
1,1,2500000,9900000,6,623,0,3.96,15800000,0.6265822784810127
0,0,3200000,8700000,16,558,0,2.71875,16000000,0.54375
0,0,1700000,4300000,18,580,0,2.5294117647058822,12200000,0.3524590163934426
0,0,6300000,17600000,6,612,0,2.7936507936507935,46000000,0.3826086956521739
0,1,700000,2400000,14,705,0,3.4285714285714284,2800000,0.8571428571428571
0,1,1100000,2700000,18,301,1,2.4545454545454546,9200000,0.29347826086956524
1,1,8900000,32000000,16,711,0,3.595505617977528,32800000,0.975609756097561
0,0,300000,700000,20,735,0,2.3333333333333335,2400000,0.2916666666666667
1,0,2200000,5200000,14,682,0,2.3636363636363638,11100000,0.46846846846846846
1,0,3400000,13500000,10,348,1,3.9705882352941178,24500000,0.5510204081632653
0,1,7900000,23500000,20,750,0,2.9746835443037973,57300000,0.41012216404886565
1,1,5800000,18200000,16,835,0,3.1379310344827585,29600000,0.6148648648648649
0,1,9400000,20000000,6,389,1,2.127659574468085,52700000,0.3795066413662239
0,0,4800000,18900000,4,866,0,3.9375,36000000,0.525
1,0,7600000,26600000,4,689,0,3.5,38800000,0.6855670103092784
1,0,5900000,17600000,16,645,0,2.983050847457627,48100000,0.3659043659043659
0,1,4300000,10100000,2,797,0,2.3488372093023258,29900000,0.3377926421404682
0,0,6100000,17800000,6,849,0,2.918032786885246,37700000,0.47214854111405835
0,0,5400000,19700000,20,423,1,3.6481481481481484,39500000,0.49873417721518987
1,1,5200000,11200000,2,370,1,2.1538461538461537,43200000,0.25925925925925924
1,0,8500000,31300000,12,378,1,3.6823529411764704,73700000,0.42469470827679784
1,0,900000,1900000,20,417,1,2.111111111111111,5500000,0.34545454545454546
1,0,1400000,4100000,20,530,1,2.9285714285714284,7200000,0.5694444444444444
1,1,2400000,9300000,20,543,1,3.875,9900000,0.9393939393939394
0,0,6300000,15000000,18,750,0,2.380952380952381,30400000,0.4934210526315789
0,0,3100000,7600000,20,346,1,2.4516129032258065,17800000,0.42696629213483145
0,1,6900000,19000000,14,330,1,2.753623188405797,43600000,0.43577981651376146
1,1,3000000,7400000,10,712,0,2.466666666666667,21500000,0.34418604651162793
1,0,3100000,10100000,14,376,1,3.2580645161290325,24900000,0.40562248995983935
1,0,600000,1200000,14,338,1,2.0,3800000,0.3157894736842105
1,1,4700000,13700000,14,600,0,2.9148936170212765,43200000,0.31712962962962965
0,0,2500000,6900000,20,495,1,2.76,17500000,0.3942857142857143
0,0,9700000,30400000,4,300,0,3.134020618556701,81000000,0.37530864197530867
1,1,7600000,20000000,18,691,0,2.6315789473684212,48300000,0.4140786749482402
0,0,8400000,24700000,8,519,1,2.9404761904761907,52900000,0.4669187145557656
0,1,3800000,15100000,20,540,1,3.973684210526316,23300000,0.648068669527897
1,1,3100000,11400000,16,562,0,3.6774193548387095,17500000,0.6514285714285715
1,0,5700000,21300000,10,323,1,3.736842105263158,34100000,0.624633431085044
0,1,5500000,19700000,10,312,1,3.581818181818182,40400000,0.4876237623762376
1,1,200000,600000,2,511,0,3.0,1600000,0.375
1,1,3700000,13800000,10,621,0,3.72972972972973,22000000,0.6272727272727273
1,1,1600000,4300000,20,512,1,2.6875,12900000,0.3333333333333333
0,0,3900000,11000000,2,786,0,2.8205128205128207,22300000,0.49327354260089684
1,1,700000,1600000,18,303,1,2.2857142857142856,3700000,0.43243243243243246
0,1,5800000,16700000,18,633,0,2.8793103448275863,34900000,0.4785100286532951
0,1,3800000,14000000,6,711,0,3.6842105263157894,34400000,0.4069767441860465
0,0,6400000,16900000,16,472,1,2.640625,37900000,0.44591029023746703
0,1,5500000,12100000,4,350,1,2.2,39600000,0.3055555555555556
1,1,6800000,13700000,10,879,0,2.014705882352941,31900000,0.42946708463949845
1,0,6700000,13400000,10,436,1,2.0,35500000,0.37746478873239436
0,1,5300000,11500000,14,848,0,2.169811320754717,25300000,0.45454545454545453
0,0,6600000,23200000,16,555,0,3.515151515151515,43000000,0.5395348837209303
0,0,6600000,13100000,20,885,0,1.9848484848484849,42000000,0.3119047619047619
1,0,7600000,25200000,6,888,0,3.3157894736842106,55600000,0.45323741007194246
1,1,2500000,6100000,20,478,1,2.44,19400000,0.31443298969072164
1,0,1100000,2500000,4,603,0,2.272727272727273,7700000,0.3246753246753247
1,0,2300000,8200000,8,784,0,3.5652173913043477,10700000,0.7663551401869159
0,1,3300000,11700000,4,682,0,3.5454545454545454,22900000,0.5109170305676856
0,1,2600000,5900000,6,471,1,2.269230769230769,16100000,0.36645962732919257
1,1,9300000,36700000,20,808,0,3.946236559139785,64800000,0.566358024691358
1,0,5300000,18500000,8,470,1,3.490566037735849,32000000,0.578125
1,0,5400000,13800000,20,574,0,2.5555555555555554,24700000,0.5587044534412956
1,1,3500000,12000000,8,314,1,3.4285714285714284,23100000,0.5194805194805194
0,0,4200000,10200000,14,407,1,2.4285714285714284,24900000,0.40963855421686746
1,1,9200000,34900000,4,702,0,3.7934782608695654,66800000,0.5224550898203593
